Mã đề,Tên đề,Câu số,Phần thi,Câu trong phần,Chuyên đề,Mức độ,Dạng câu,Đề bài,Phương án,Đáp án,Điểm,Thời gian mục tiêu (giây),Lời giải
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,66,Văn,16,Từ vựng & nghĩa của từ,2,Trắc nghiệm,"Từ Hán Việt ""hữu nghị"" có nghĩa là:",A. Tình bạn thân thiết giữa các bên | B. Có nghi lễ trang trọng | C. Bàn bạc để đi tới thống nhất | D. Sự giúp đỡ về vật chất,A,1,60,"""Hữu"" là bạn, ""nghị"" ở đây mang nghĩa tình nghĩa; cả từ chỉ quan hệ bạn bè thân thiết, thường dùng cho quan hệ giữa các quốc gia hoặc tổ chức."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,67,Văn,17,Ngữ pháp & lỗi sai trong câu,3,Trắc nghiệm,Câu nào dưới đây dùng dấu câu chưa đúng?,"A. Anh ấy hỏi tôi có đi cùng không? | B. Anh ấy hỏi tôi có đi cùng không. | C. Anh ấy hỏi: ""Cậu có đi cùng không?"" | D. Cậu có đi cùng không?",A,1,90,"Đây là câu tường thuật lại một câu hỏi, không phải câu hỏi trực tiếp, nên phải kết thúc bằng dấu chấm. Dấu chấm hỏi chỉ dùng khi hỏi trực tiếp hoặc khi trích nguyên lời trong ngoặc kép."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,68,Văn,18,Ngữ pháp & lỗi sai trong câu,3,Trắc nghiệm,Câu nào sau đây là câu bị động?,A. Ngôi trường được xây dựng từ năm 1990. | B. Người ta xây ngôi trường này từ năm 1990. | C. Ngôi trường rất khang trang. | D. Ngôi trường ấy nằm ở cuối phố.,A,1,90,"Câu bị động trong tiếng Việt thường dùng ""được"" hoặc ""bị"" và chủ ngữ là đối tượng chịu tác động. Ở đây ""ngôi trường"" chịu tác động của hành động xây dựng."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,69,Văn,19,Ngữ pháp & lỗi sai trong câu,3,Trắc nghiệm,"Câu ""Với lòng nhiệt tình và trách nhiệm cao, công việc đã được hoàn thành đúng hạn."" mắc lỗi gì?","A. Sai lô-gíc quan hệ giữa trạng ngữ và chủ ngữ. | B. Thiếu vị ngữ. | C. Dùng sai quan hệ từ ""với"". | D. Lặp từ không cần thiết.",A,1,90,"Trạng ngữ ""Với lòng nhiệt tình và trách nhiệm cao"" phải bổ nghĩa cho một chủ thể là người, nhưng chủ ngữ của câu lại là ""công việc"". Sửa: ""Với lòng nhiệt tình và trách nhiệm cao, cả nhóm đã hoàn thành công việc đúng hạn."""
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,70,Văn,20,Ngữ pháp & lỗi sai trong câu,3,Trắc nghiệm,"Trong câu ""Chiếc áo mà mẹ tặng tôi hôm sinh nhật đã cũ"", bộ phận ""mà mẹ tặng tôi hôm sinh nhật"" giữ vai trò gì?","A. Định ngữ, bổ nghĩa cho danh từ ""chiếc áo"". | B. Vị ngữ của câu. | C. Trạng ngữ chỉ thời gian. | D. Bổ ngữ cho động từ ""cũ"".",A,1,90,"Vị ngữ của câu là ""đã cũ"". Mệnh đề bắt đầu bằng ""mà"" đứng sau danh từ và làm rõ danh từ đó — đây là định ngữ (mệnh đề quan hệ)."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,71,Văn,21,Ngữ pháp & lỗi sai trong câu,3,Trắc nghiệm,Câu nào sau đây mắc lỗi thiếu vị ngữ?,A. Những cuốn sách mà thầy giáo tặng tôi hồi lớp mười. | B. Những cuốn sách thầy tặng đã theo tôi suốt nhiều năm. | C. Thầy giáo tặng tôi những cuốn sách quý. | D. Tôi vẫn giữ những cuốn sách thầy tặng.,A,1,90,"Câu A chỉ có một cụm danh từ được mở rộng bằng mệnh đề quan hệ, chưa nêu hoạt động hay trạng thái nào của chủ thể. Sửa bằng cách thêm vị ngữ: ""…hồi lớp mười vẫn còn nguyên trên giá."""
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,72,Văn,22,"Tác giả, tác phẩm & giai đoạn văn học",3,Trắc nghiệm,"Câu thơ ""Sóng bắt đầu từ gió / Gió bắt đầu từ đâu?"" trích từ bài thơ nào?","A. ""Sóng"" của Xuân Quỳnh | B. ""Đây thôn Vĩ Dạ"" của Hàn Mặc Tử | C. ""Tràng giang"" của Huy Cận | D. ""Vội vàng"" của Xuân Diệu",A,1,90,"Đây là những câu trong bài ""Sóng"" của Xuân Quỳnh, thể hiện khát vọng truy tìm cội nguồn của tình yêu — một câu hỏi cuối cùng không có lời đáp, và chính điều đó làm nên vẻ đẹp của đoạn thơ."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,73,Văn,23,"Tác giả, tác phẩm & giai đoạn văn học",3,Trắc nghiệm,Tác phẩm nào sau đây KHÔNG thuộc văn học trung đại Việt Nam?,"A. ""Chí Phèo"" | B. ""Truyện Kiều"" | C. ""Bình Ngô đại cáo"" | D. ""Hoàng Lê nhất thống chí""",A,1,90,"""Chí Phèo"" của Nam Cao thuộc văn học hiện đại, giai đoạn 1930 — 1945. Ba tác phẩm còn lại đều thuộc văn học trung đại."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,74,Văn,24,"Tác giả, tác phẩm & giai đoạn văn học",3,Trắc nghiệm,"Nhân vật trung tâm của ""Truyện Kiều"" là Thúy Kiều, tiêu biểu cho:",A. Bi kịch của người phụ nữ tài sắc trong xã hội phong kiến. | B. Người anh hùng cứu nước. | C. Người nông dân bị bần cùng hóa. | D. Trí thức tiểu tư sản trước Cách mạng.,A,1,90,"Nguyễn Du xây dựng Thúy Kiều như hiện thân của mệnh đề ""tài mệnh tương đố"": càng tài sắc càng long đong, qua đó tố cáo xã hội chà đạp con người."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,75,Văn,25,"Tác giả, tác phẩm & giai đoạn văn học",3,Trắc nghiệm,"""Truyện Kiều"" của Nguyễn Du được viết bằng thể thơ nào?",A. Lục bát | B. Song thất lục bát | C. Thất ngôn bát cú | D. Tự do,A,1,90,"""Truyện Kiều"" gồm 3254 câu thơ lục bát — thể thơ dân tộc với cặp câu 6 chữ và 8 chữ nối tiếp nhau."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,76,Văn,26,"Tác giả, tác phẩm & giai đoạn văn học",3,Trắc nghiệm,Nhận định nào đúng về phong cách nghệ thuật của Nguyễn Tuân?,"A. Tài hoa, uyên bác; quan sát và miêu tả sự vật ở phương diện thẩm mĩ, con người ở phương diện tài hoa nghệ sĩ. | B. Giản dị, mộc mạc, gần với lời ăn tiếng nói hằng ngày của người nông dân. | C. Trữ tình chính trị, giàu tính sử thi và cảm hứng lãng mạn cách mạng. | D. Trào phúng sắc sảo, chuyên đả kích xã hội thành thị nửa thực dân nửa phong kiến.",A,1,90,"Nguyễn Tuân nổi tiếng với chất tài hoa, uyên bác và cái nhìn thẩm mĩ, thể hiện rõ trong ""Chữ người tử tù"" và ""Người lái đò Sông Đà""."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,77,Văn,27,Suy luận ngôn ngữ & liên kết ý,3,Trắc nghiệm,"Sắp xếp các câu sau thành một đoạn văn mạch lạc: (1) Vì vậy, thói quen ghi chép tay vẫn có chỗ đứng riêng. (2) Nhiều người cho rằng ghi chép bằng máy tính nhanh hơn nên hiệu quả hơn. (3) Tuy nhiên, các nghiên cứu cho thấy người ghi tay buộc phải tóm lược nên nhớ ý lâu hơn. Thứ tự đúng là:",A. (2) — (3) — (1) | B. (1) — (2) — (3) | C. (3) — (2) — (1) | D. (2) — (1) — (3),A,1,90,"Câu (2) nêu quan niệm phổ biến, câu (3) mở đầu bằng ""Tuy nhiên"" nên phải đứng sau để phản bác, câu (1) bắt đầu bằng ""Vì vậy"" nên là kết luận. Các từ nối chính là manh mối quyết định thứ tự."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,78,Văn,28,Suy luận ngôn ngữ & liên kết ý,3,Trắc nghiệm,"Sắp xếp thành đoạn mạch lạc: (1) Chẳng hạn, một giờ tập trung thật sự hơn ba giờ vừa học vừa xem điện thoại. (2) Chất lượng thời gian quan trọng hơn số giờ ngồi bàn. (3) Vì vậy, hãy đo bằng việc đã làm được, đừng đo bằng đồng hồ.",A. (2) — (1) — (3) | B. (1) — (2) — (3) | C. (3) — (2) — (1) | D. (2) — (3) — (1),A,1,90,"Câu (2) nêu luận điểm, câu (1) mở đầu bằng ""Chẳng hạn"" nên phải đứng sau để làm dẫn chứng, câu (3) mở đầu bằng ""Vì vậy"" nên là kết luận. Từ nối quyết định thứ tự, không phải nội dung."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,79,Văn,29,Suy luận ngôn ngữ & liên kết ý,3,Trắc nghiệm,"Cho tiền đề: ""Tất cả học sinh lớp 12A đều tham gia câu lạc bộ Toán. Bạn Hà tham gia câu lạc bộ Toán."" Kết luận nào chắc chắn đúng?",A. Không thể kết luận Hà có phải học sinh lớp 12A hay không. | B. Hà là học sinh lớp 12A. | C. Hà không phải học sinh lớp 12A. | D. Câu lạc bộ Toán chỉ gồm học sinh lớp 12A.,A,1,90,"Từ ""mọi A đều là B"" không suy ra được ""mọi B đều là A"". Câu lạc bộ có thể có thành viên từ lớp khác, nên không kết luận được gì về lớp của Hà. Đây là lỗi dùng mệnh đề đảo."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,80,Văn,30,Suy luận ngôn ngữ & liên kết ý,3,Trắc nghiệm,"Câu nào sau đây KHÔNG liên kết được với câu ""Trời đổ mưa rất to.""?","A. Vì vậy, bầu trời trong xanh không một gợn mây. | B. Vì vậy, trận đấu phải hoãn lại. | C. Tuy nhiên, chúng tôi vẫn quyết định lên đường. | D. Ngoài ra, gió cũng thổi mạnh hơn.",A,1,90,Trời mưa to không thể dẫn tới bầu trời trong xanh không gợn mây — hai vế mâu thuẫn nhau về nội dung dù từ nối đúng hình thức. Liên kết cần đúng cả về từ nối lẫn lô-gíc.
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,81,Văn,31,Suy luận ngôn ngữ & liên kết ý,3,Trắc nghiệm,"Cho: ""Nếu trời mưa thì sân ướt. Sân không ướt."" Kết luận đúng là:",A. Trời không mưa. | B. Trời có mưa. | C. Không kết luận được gì. | D. Sân sẽ ướt sau đó.,A,1,90,"Đây là phép phản đảo: từ ""nếu P thì Q"" suy ra ""nếu không Q thì không P"". Không có Q (sân không ướt) nên chắc chắn không có P (trời không mưa)."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,82,Văn,32,Đọc hiểu văn bản,3,Trắc nghiệm,"Theo tác giả, ""đọc chậm"" được hiểu là:","A. Chấp nhận dừng lại, đọc lại và suy ngẫm về những câu văn đáng suy ngẫm. | B. Đọc mỗi ngày một số trang cố định và không đọc quá nhiều. | C. Chỉ đọc sách giấy và tránh xa mọi văn bản trên màn hình. | D. Đọc to thành tiếng để nhớ lâu hơn.",A,1,90,"Tác giả định nghĩa trực tiếp: ""Đọc chậm là chấp nhận rằng có những câu văn đòi hỏi ta dừng lại, đọc đi đọc lại, thậm chí gấp sách để nghĩ."""
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,83,Văn,33,Đọc hiểu văn bản,3,Trắc nghiệm,"Cụm từ ""kẻ tiêu thụ thông tin"" trong đoạn 2 mang sắc thái gì?","A. Phê phán nhẹ, chỉ thái độ thụ động khi tiếp nhận văn bản. | B. Trung tính, chỉ đơn thuần mô tả người đọc hiện đại. | C. Ngợi ca khả năng xử lý lượng thông tin lớn của con người. | D. Hài hước, nhằm gây cười cho người đọc.",A,1,90,"Cụm từ này được đặt trong thế đối lập với ""người đối thoại với tác giả"". Phép đối lập cho thấy ""tiêu thụ"" bị đánh giá thấp hơn, mang sắc thái phê phán sự thụ động."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,84,Văn,34,Đọc hiểu văn bản,3,Trắc nghiệm,Phương thức biểu đạt chính của đoạn trích là:,A. Nghị luận | B. Tự sự | C. Miêu tả | D. Thuyết minh,A,1,90,"Văn bản nêu luận điểm (""đọc nhiều nhưng hời hợt""), giải thích khái niệm và đưa lí lẽ để thuyết phục người đọc — đặc trưng của văn nghị luận."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,85,Văn,35,Đọc hiểu văn bản,3,Trắc nghiệm,"Theo văn bản, vì sao rừng ngập mặn được coi là ""vườn ươm của biển""?","A. Vì tôm, cua, cá con trú ẩn trong các lạch nước nông giữa rễ cây để tránh kẻ săn mồi. | B. Vì người dân trồng cây giống ở đó rồi mang ra biển. | C. Vì đây là nơi có nhiều loài thực vật quý hiếm nhất. | D. Vì rừng ngập mặn tạo ra lượng ô-xy lớn cho nước biển.",A,1,90,Đoạn 3 nêu trực tiếp vai trò trú ẩn và sinh trưởng của thủy sản non giữa hệ rễ.
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,86,Văn,36,Đọc hiểu văn bản,3,Trắc nghiệm,Lập luận ở đoạn 2 thuyết phục người đọc chủ yếu bằng cách nào?,A. So sánh chi phí giữ rừng với chi phí xây và sửa đê cho cùng một mức bảo vệ. | B. Kể lại một trận bão cụ thể mà tác giả từng chứng kiến. | C. Trích dẫn phát biểu của một nhà khoa học có uy tín. | D. Miêu tả vẻ đẹp của rừng đước vào lúc thủy triều lên.,A,1,90,"Đoạn 2 đưa ra một phép so sánh kinh tế trực tiếp giữa hai giải pháp bảo vệ bờ biển — đây là lí lẽ mang tính thực dụng, dễ thuyết phục nhất trong đoạn."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,87,Văn,37,Đọc hiểu văn bản,3,Trắc nghiệm,"Theo tác giả, ""ký ức chung"" tồn tại chủ yếu ở đâu?",A. Trong cách gọi tên và những chỉ dẫn quen thuộc của người dân địa phương. | B. Trong các bảo tàng và tài liệu lưu trữ của thành phố. | C. Trên những tấm biển tên phố mới. | D. Trong các công trình kiến trúc cổ được xếp hạng.,A,1,90,"Tác giả nói thẳng ""Ký ức chung không nằm trong bảo tàng"", rồi dẫn hai ví dụ đều thuộc về lời ăn tiếng nói hằng ngày: cách bà cụ gọi tên phố theo lối cũ và chỉ dẫn ""chỗ có cây gạo ngày xưa""."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,88,Văn,38,Đọc hiểu văn bản,3,Trắc nghiệm,"Câu ""Có người nói tiếc nuối là thứ xa xỉ của kẻ đã no đủ. Cũng có phần đúng."" thể hiện thao tác lập luận nào?",A. Thừa nhận một phần ý kiến trái chiều trước khi phản bác. | B. Bác bỏ hoàn toàn ý kiến của người khác. | C. Chứng minh bằng số liệu thống kê. | D. So sánh hai hiện tượng tương phản.,A,1,90,"Tác giả nêu ý kiến ngược lại, thừa nhận nó ""cũng có phần đúng"", rồi dùng liên từ ""Nhưng"" để đưa ra lập luận của mình. Đây là kỹ thuật nhượng bộ — thừa nhận một phần để lập luận sau đó thuyết phục hơn."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,89,Văn,39,Đọc hiểu văn bản,3,Trắc nghiệm,Tác giả phân biệt hai chuyện nào thường bị gộp làm một?,A. Sự thay đổi của ngôn ngữ và sự nghèo đi của người dùng. | B. Chữ Hán và chữ Quốc ngữ. | C. Tiếng nói và chữ viết. | D. Ngôn ngữ mạng và ngôn ngữ văn học.,A,1,90,"Đoạn 2 nêu rành mạch: ""Chuyện thứ nhất là sự thay đổi của ngôn ngữ… Chuyện thứ hai là sự nghèo đi của người dùng."" Toàn bộ lập luận sau đó dựa trên việc tách hai chuyện này ra."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,90,Văn,40,Đọc hiểu văn bản,3,Trắc nghiệm,Vì sao tác giả nhắc tới việc các nhà nho từng chê chữ Quốc ngữ?,A. Để cho thấy nỗi lo ngôn ngữ đang hỏng đã lặp lại nhiều lần trong lịch sử. | B. Để chứng minh chữ Hán sâu sắc hơn chữ Quốc ngữ. | C. Để phê phán thái độ bảo thủ của các nhà nho. | D. Để giải thích nguồn gốc của chữ Quốc ngữ.,A,1,90,"Câu mở đầu nêu quy luật ""Mỗi khi một lối viết mới xuất hiện, người ta lại lo tiếng Việt đang hỏng"", rồi dẫn ví dụ lịch sử để cho thấy nỗi lo hiện nay không mới. Đây là cách đặt hiện tượng vào một chuỗi lặp lại để giảm bớt tính bi kịch của nó."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,91,Văn,41,Đọc hiểu văn bản,3,Trắc nghiệm,Giải pháp mà tác giả đề xuất ở cuối bài là gì?,A. Bảo đảm người trẻ còn được đọc những văn bản đủ dài và đủ khó để buộc phải nghĩ. | B. Cấm sử dụng tiếng lóng trên mạng xã hội. | C. Khôi phục việc dạy chữ Hán trong nhà trường. | D. Chuẩn hóa lại chính tả tiếng Việt.,A,1,90,"Câu kết nêu trực tiếp giải pháp, đồng thời loại bỏ giải pháp cấm đoán: ""việc cần làm không phải là cấm một lối viết""."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,92,Văn,42,Biện pháp tu từ & phong cách,3,Trắc nghiệm,"Trong câu ""Một cây làm chẳng nên non / Ba cây chụm lại nên hòn núi cao"", ""một cây"" và ""ba cây"" là biện pháp gì?",A. Hoán dụ | B. Ẩn dụ | C. Điệp ngữ | D. So sánh,A,1,90,"""Một cây"", ""ba cây"" lấy cái cụ thể để chỉ cái trừu tượng: cá nhân đơn lẻ và tập thể đoàn kết. Quan hệ ở đây là quan hệ tương cận (số ít — số nhiều, cụ thể — trừu tượng) nên là hoán dụ."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,93,Văn,43,Biện pháp tu từ & phong cách,3,Trắc nghiệm,"Trong câu ""Áo chàm đưa buổi phân li"", cụm ""áo chàm"" là biện pháp gì?",A. Hoán dụ | B. Ẩn dụ | C. So sánh | D. Nhân hóa,A,1,90,"""Áo chàm"" là trang phục đặc trưng của người dân Việt Bắc, được dùng để chỉ chính con người nơi đó. Quan hệ giữa vật dụng và người dùng là quan hệ gần gũi, nên đây là hoán dụ."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,94,Văn,44,Biện pháp tu từ & phong cách,3,Trắc nghiệm,Văn bản khoa học có đặc trưng phong cách nào?,"A. Tính trừu tượng, tính lí trí và tính khách quan. | B. Tính hình tượng và tính truyền cảm. | C. Tính cụ thể và tính cá thể hóa. | D. Tính công khai về quan điểm chính trị.",A,1,90,"Phong cách khoa học đòi hỏi khái niệm chính xác, lập luận chặt chẽ và loại bỏ cảm xúc cá nhân. Tính hình tượng và truyền cảm là đặc trưng của phong cách nghệ thuật."
DM-HSA-05-TA,Đề mẫu HSA365 số 05 — Tiếng Anh,95,Văn,45,Từ vựng & nghĩa của từ,3,Trắc nghiệm,"Chọn từ thích hợp: ""Nhà trường đã ______ nhiều biện pháp để nâng cao chất lượng dạy học.""",A. triển khai | B. triển vọng | C. phát huy | D. phát động,A,1,90,"""Triển khai biện pháp"" là kết hợp chuẩn, nghĩa là đưa vào thực hiện. ""Phát huy"" đi với ưu điểm, truyền thống; ""phát động"" đi với phong trào; ""triển vọng"" là danh từ nên không đứng ở vị trí động từ này."
