Mã phiếu,Loại phiếu,Mã loại,Phiếu lời giải,Phiếu hướng dẫn ôn chắc,Tiêu đề,Phần thi,Môn tự chọn,Chuyên đề,Giai đoạn,Cấp độ,Số câu,Thời gian (phút),Ngưỡng hoàn thành,Ngưỡng thành thạo,Điểm KN,Phiếu tiên quyết,Chặng 1,Chặng 1 (số câu),Chặng 2,Chặng 2 (số câu),Chặng 3,Chặng 3 (số câu),Mã câu hỏi,Mục tiêu,Đạt khi
PL-LY-MOD-L1-003,Phiếu kỹ năng & phương pháp,KN,LG-LY-MOD-L1-003,HD-LY-MOD,Phiếu kỹ năng & phương pháp · Lượng tử & hạt nhân · Cấp 1,Khoa học,Vật lý,Lượng tử & hạt nhân,1,1,8,8,70%,85%,44,PL-LY-MOD-L1-002,Chặng 1 — Quy trình chuẩn,2,Chặng 2 — Luyện thành thạo,4,Chặng 3 — Rút gọn thao tác,2,s.phy.6 | s.phy.8 | s.phy.10 | s.phy.1 | s.phy.3 | s.phy.4 | s.phy.5 | s.phy.2,"Chuẩn hóa quy trình giải: đi đúng thứ tự bước, không bỏ bước, và rút gọn được thao tác thừa. Nhận diện dạng bài và nhớ lại công thức nền.",Làm được trong thời gian mục tiêu mà không phải nghĩ xem bước tiếp theo là gì.
PL-LY-MOD-L1-004,Phiếu luyện nâng cao,NC,LG-LY-MOD-L1-004,HD-LY-MOD,Phiếu luyện nâng cao · Lượng tử & hạt nhân · Cấp 1,Khoa học,Vật lý,Lượng tử & hạt nhân,1,1,8,8,70%,88%,56,PL-LY-MOD-L1-003,Chặng 1 — Khởi động,2,Chặng 2 — Nhiều bước,4,Chặng 3 — Câu phân loại,2,s.phy.9 | s.phy.10 | s.phy.4 | s.phy.5 | s.phy.6 | s.phy.8 | s.phy.1 | s.phy.3,"Xử lý câu nhiều bước, có bẫy và có yếu tố phân loại — nhóm câu quyết định khoảng cách giữa điểm khá và điểm dẫn đầu. Nhận diện dạng bài và nhớ lại công thức nền.","Nhận ra bẫy trước khi mắc, thay vì nhận ra sau khi xem đáp án."
PL-LY-MOD-L1-005,Phiếu ôn thi,OT,LG-LY-MOD-L1-005,HD-LY-MOD,Phiếu ôn thi · Lượng tử & hạt nhân · Cấp 1,Khoa học,Vật lý,Lượng tử & hạt nhân,1,1,8,8,70%,85%,48,PL-LY-MOD-L1-004,Chặng 1 — Rà kiến thức,2,Chặng 2 — Trộn dạng,4,Chặng 3 — Mô phỏng đề,2,s.phy.1 | s.phy.3 | s.phy.7 | s.phy.9 | s.phy.10 | s.phy.4 | s.phy.5 | s.phy.6,"Trộn mọi dạng của chuyên đề theo đúng phân bố của đề thật, để kiểm tra phản xạ nhận diện khi không biết trước dạng bài. Nhận diện dạng bài và nhớ lại công thức nền.","Kết quả ở phiếu ôn thi không thấp hơn phiếu kỹ năng — nghĩa là bạn nhận dạng được, không chỉ giải được."
PL-LY-MOD-L1-006,Phiếu lý thuyết,LT,LG-LY-MOD-L1-006,HD-LY-MOD,Phiếu lý thuyết · Lượng tử & hạt nhân · Cấp 1,Khoa học,Vật lý,Lượng tử & hạt nhân,1,1,8,10,70%,85%,32,PL-LY-MOD-L1-005,Chặng 1 — Khái niệm,2,Chặng 2 — Công thức,4,Chặng 3 — Điều kiện & ngoại lệ,2,s.phy.5 | s.phy.6 | s.phy.10 | s.phy.1 | s.phy.3 | s.phy.4 | s.phy.9 | s.phy.8,"Kiểm tra và chốt lại phần nền: định nghĩa, công thức, điều kiện áp dụng. Không phải để làm khó, mà để không còn chỗ hổng nào ở tầng dưới cùng. Nhận diện dạng bài và nhớ lại công thức nền.",Viết lại được công thức và nêu được điều kiện áp dụng mà không cần nhìn tài liệu.
PL-LY-MOD-L1-007,Phiếu thi,PT,LG-LY-MOD-L1-007,HD-LY-MOD,Phiếu thi · Lượng tử & hạt nhân · Cấp 1,Khoa học,Vật lý,Lượng tử & hạt nhân,1,1,8,7,70%,90%,72,PL-LY-MOD-L1-006,Chặng 1 — Phần dễ ăn điểm,2,Chặng 2 — Phần lõi,4,Chặng 3 — Phần phân loại,2,s.phy.7 | s.phy.9 | s.phy.5 | s.phy.6 | s.phy.8 | s.phy.2 | s.phy.3 | s.phy.4,"Bài kiểm tra chốt chuyên đề ở cấp độ này, làm trong điều kiện thời gian như phòng thi. Nhận diện dạng bài và nhớ lại công thức nền.","Đạt 90% trong đúng thời gian quy định, không cần đến phút bù."
PL-LY-MOD-L2-001,Phiếu lý thuyết,LT,LG-LY-MOD-L2-001,HD-LY-MOD,Phiếu lý thuyết · Lượng tử & hạt nhân · Cấp 2,Khoa học,Vật lý,Lượng tử & hạt nhân,1,2,10,15,70%,85%,48,PL-LY-MOD-L1-007,Chặng 1 — Khái niệm,3,Chặng 2 — Công thức,5,Chặng 3 — Điều kiện & ngoại lệ,2,s.phy.2 | s.phy.10 | s.phy.1 | s.phy.5 | s.phy.6 | s.phy.8 | s.phy.7 | s.phy.9 | s.phy.3 | s.phy.4,"Kiểm tra và chốt lại phần nền: định nghĩa, công thức, điều kiện áp dụng. Không phải để làm khó, mà để không còn chỗ hổng nào ở tầng dưới cùng. Làm đúng dạng chuẩn mà không cần nhìn gợi ý.",Viết lại được công thức và nêu được điều kiện áp dụng mà không cần nhìn tài liệu.
PL-LY-MOD-L2-002,Phiếu dạng bài & đọc vị,DB,LG-LY-MOD-L2-002,HD-LY-MOD,Phiếu dạng bài & đọc vị · Lượng tử & hạt nhân · Cấp 2,Khoa học,Vật lý,Lượng tử & hạt nhân,1,2,10,13,70%,85%,60,PL-LY-MOD-L2-001,Chặng 1 — Dấu hiệu nhận biết,3,Chặng 2 — Phân loại dạng,5,Chặng 3 — Dạng lai & dễ nhầm,2,s.phy.3 | s.phy.4 | s.phy.5 | s.phy.7 | s.phy.9 | s.phy.2 | s.phy.10 | s.phy.1 | s.phy.8 | s.phy.6,Rèn phản xạ nhìn đề là biết dạng. Đây là mắt xích bị bỏ qua nhiều nhất: người học biết cách giải nhưng không nhận ra khi nào thì dùng cách nào. Làm đúng dạng chuẩn mà không cần nhìn gợi ý.,Đọc xong đề trong 10 giây là nói được đây là dạng gì và sẽ đi theo hướng nào.
PL-LY-MOD-L2-003,Phiếu kỹ năng & phương pháp,KN,LG-LY-MOD-L2-003,HD-LY-MOD,Phiếu kỹ năng & phương pháp · Lượng tử & hạt nhân · Cấp 2,Khoa học,Vật lý,Lượng tử & hạt nhân,1,2,10,12,70%,85%,66,PL-LY-MOD-L2-002,Chặng 1 — Quy trình chuẩn,3,Chặng 2 — Luyện thành thạo,5,Chặng 3 — Rút gọn thao tác,2,s.phy.6 | s.phy.8 | s.phy.7 | s.phy.1 | s.phy.3 | s.phy.4 | s.phy.5 | s.phy.2 | s.phy.9 | s.phy.10,"Chuẩn hóa quy trình giải: đi đúng thứ tự bước, không bỏ bước, và rút gọn được thao tác thừa. Làm đúng dạng chuẩn mà không cần nhìn gợi ý.",Làm được trong thời gian mục tiêu mà không phải nghĩ xem bước tiếp theo là gì.
PL-LY-MOD-L2-004,Phiếu luyện nâng cao,NC,LG-LY-MOD-L2-004,HD-LY-MOD,Phiếu luyện nâng cao · Lượng tử & hạt nhân · Cấp 2,Khoa học,Vật lý,Lượng tử & hạt nhân,1,2,10,12,70%,88%,84,PL-LY-MOD-L2-003,Chặng 1 — Khởi động,3,Chặng 2 — Nhiều bước,5,Chặng 3 — Câu phân loại,2,s.phy.9 | s.phy.10 | s.phy.1 | s.phy.6 | s.phy.8 | s.phy.2 | s.phy.7 | s.phy.3 | s.phy.5 | s.phy.4,"Xử lý câu nhiều bước, có bẫy và có yếu tố phân loại — nhóm câu quyết định khoảng cách giữa điểm khá và điểm dẫn đầu. Làm đúng dạng chuẩn mà không cần nhìn gợi ý.","Nhận ra bẫy trước khi mắc, thay vì nhận ra sau khi xem đáp án."
PL-LY-MOD-L2-005,Phiếu ôn thi,OT,LG-LY-MOD-L2-005,HD-LY-MOD,Phiếu ôn thi · Lượng tử & hạt nhân · Cấp 2,Khoa học,Vật lý,Lượng tử & hạt nhân,1,2,10,11,70%,85%,72,PL-LY-MOD-L2-004,Chặng 1 — Rà kiến thức,3,Chặng 2 — Trộn dạng,5,Chặng 3 — Mô phỏng đề,2,s.phy.1 | s.phy.3 | s.phy.4 | s.phy.10 | s.phy.5 | s.phy.6 | s.phy.8 | s.phy.2 | s.phy.7 | s.phy.9,"Trộn mọi dạng của chuyên đề theo đúng phân bố của đề thật, để kiểm tra phản xạ nhận diện khi không biết trước dạng bài. Làm đúng dạng chuẩn mà không cần nhìn gợi ý.","Kết quả ở phiếu ôn thi không thấp hơn phiếu kỹ năng — nghĩa là bạn nhận dạng được, không chỉ giải được."
PL-LY-MOD-L2-006,Phiếu thi,PT,LG-LY-MOD-L2-006,HD-LY-MOD,Phiếu thi · Lượng tử & hạt nhân · Cấp 2,Khoa học,Vật lý,Lượng tử & hạt nhân,1,2,10,10,70%,90%,108,PL-LY-MOD-L2-005,Chặng 1 — Phần dễ ăn điểm,3,Chặng 2 — Phần lõi,5,Chặng 3 — Phần phân loại,2,s.phy.6 | s.phy.8 | s.phy.2 | s.phy.1 | s.phy.3 | s.phy.4 | s.phy.5 | s.phy.7 | s.phy.10 | s.phy.9,"Bài kiểm tra chốt chuyên đề ở cấp độ này, làm trong điều kiện thời gian như phòng thi. Làm đúng dạng chuẩn mà không cần nhìn gợi ý.","Đạt 90% trong đúng thời gian quy định, không cần đến phút bù."
PL-LY-MOD-L3-001,Phiếu lý thuyết,LT,LG-LY-MOD-L3-001,HD-LY-MOD,Phiếu lý thuyết · Lượng tử & hạt nhân · Cấp 3,Khoa học,Vật lý,Lượng tử & hạt nhân,2,3,10,16,70%,85%,72,PL-LY-MOD-L2-006,Chặng 1 — Khái niệm,2,Chặng 2 — Công thức,6,Chặng 3 — Điều kiện & ngoại lệ,2,s.phy.2 | s.phy.10 | s.phy.4 | s.phy.5 | s.phy.6 | s.phy.8 | s.phy.7 | s.phy.9 | s.phy.1 | s.phy.3,"Kiểm tra và chốt lại phần nền: định nghĩa, công thức, điều kiện áp dụng. Không phải để làm khó, mà để không còn chỗ hổng nào ở tầng dưới cùng. Ghép nhiều bước và tránh các bẫy quen thuộc.",Viết lại được công thức và nêu được điều kiện áp dụng mà không cần nhìn tài liệu.
PL-LY-MOD-L3-002,Phiếu dạng bài & đọc vị,DB,LG-LY-MOD-L3-002,HD-LY-MOD,Phiếu dạng bài & đọc vị · Lượng tử & hạt nhân · Cấp 3,Khoa học,Vật lý,Lượng tử & hạt nhân,2,3,10,14,70%,85%,90,PL-LY-MOD-L3-001,Chặng 1 — Dấu hiệu nhận biết,2,Chặng 2 — Phân loại dạng,6,Chặng 3 — Dạng lai & dễ nhầm,2,s.phy.3 | s.phy.4 | s.phy.2 | s.phy.7 | s.phy.9 | s.phy.10 | s.phy.1 | s.phy.5 | s.phy.8 | s.phy.6,Rèn phản xạ nhìn đề là biết dạng. Đây là mắt xích bị bỏ qua nhiều nhất: người học biết cách giải nhưng không nhận ra khi nào thì dùng cách nào. Ghép nhiều bước và tránh các bẫy quen thuộc.,Đọc xong đề trong 10 giây là nói được đây là dạng gì và sẽ đi theo hướng nào.
PL-LY-MOD-L3-003,Phiếu kỹ năng & phương pháp,KN,LG-LY-MOD-L3-003,HD-LY-MOD,Phiếu kỹ năng & phương pháp · Lượng tử & hạt nhân · Cấp 3,Khoa học,Vật lý,Lượng tử & hạt nhân,2,3,10,13,70%,85%,99,PL-LY-MOD-L3-002,Chặng 1 — Quy trình chuẩn,2,Chặng 2 — Luyện thành thạo,6,Chặng 3 — Rút gọn thao tác,2,s.phy.8 | s.phy.2 | s.phy.7 | s.phy.9 | s.phy.10 | s.phy.1 | s.phy.3 | s.phy.4 | s.phy.5 | s.phy.6,"Chuẩn hóa quy trình giải: đi đúng thứ tự bước, không bỏ bước, và rút gọn được thao tác thừa. Ghép nhiều bước và tránh các bẫy quen thuộc.",Làm được trong thời gian mục tiêu mà không phải nghĩ xem bước tiếp theo là gì.
PL-LY-MOD-L3-004,Phiếu luyện nâng cao,NC,LG-LY-MOD-L3-004,HD-LY-MOD,Phiếu luyện nâng cao · Lượng tử & hạt nhân · Cấp 3,Khoa học,Vật lý,Lượng tử & hạt nhân,2,3,10,13,70%,88%,126,PL-LY-MOD-L3-003,Chặng 1 — Khởi động,2,Chặng 2 — Nhiều bước,6,Chặng 3 — Câu phân loại,2,s.phy.2 | s.phy.7 | s.phy.3 | s.phy.4 | s.phy.5 | s.phy.6 | s.phy.8 | s.phy.9 | s.phy.1 | s.phy.10,"Xử lý câu nhiều bước, có bẫy và có yếu tố phân loại — nhóm câu quyết định khoảng cách giữa điểm khá và điểm dẫn đầu. Ghép nhiều bước và tránh các bẫy quen thuộc.","Nhận ra bẫy trước khi mắc, thay vì nhận ra sau khi xem đáp án."
PL-LY-MOD-L3-005,Phiếu ôn thi,OT,LG-LY-MOD-L3-005,HD-LY-MOD,Phiếu ôn thi · Lượng tử & hạt nhân · Cấp 3,Khoa học,Vật lý,Lượng tử & hạt nhân,2,3,10,12,70%,85%,108,PL-LY-MOD-L3-004,Chặng 1 — Rà kiến thức,2,Chặng 2 — Trộn dạng,6,Chặng 3 — Mô phỏng đề,2,s.phy.3 | s.phy.4 | s.phy.8 | s.phy.2 | s.phy.7 | s.phy.9 | s.phy.10 | s.phy.1 | s.phy.5 | s.phy.6,"Trộn mọi dạng của chuyên đề theo đúng phân bố của đề thật, để kiểm tra phản xạ nhận diện khi không biết trước dạng bài. Ghép nhiều bước và tránh các bẫy quen thuộc.","Kết quả ở phiếu ôn thi không thấp hơn phiếu kỹ năng — nghĩa là bạn nhận dạng được, không chỉ giải được."
PL-LY-MOD-L3-006,Phiếu lý thuyết,LT,LG-LY-MOD-L3-006,HD-LY-MOD,Phiếu lý thuyết · Lượng tử & hạt nhân · Cấp 3,Khoa học,Vật lý,Lượng tử & hạt nhân,2,3,10,16,70%,85%,72,PL-LY-MOD-L3-005,Chặng 1 — Khái niệm,2,Chặng 2 — Công thức,6,Chặng 3 — Điều kiện & ngoại lệ,2,s.phy.5 | s.phy.6 | s.phy.1 | s.phy.3 | s.phy.4 | s.phy.8 | s.phy.2 | s.phy.7 | s.phy.10 | s.phy.9,"Kiểm tra và chốt lại phần nền: định nghĩa, công thức, điều kiện áp dụng. Không phải để làm khó, mà để không còn chỗ hổng nào ở tầng dưới cùng. Ghép nhiều bước và tránh các bẫy quen thuộc.",Viết lại được công thức và nêu được điều kiện áp dụng mà không cần nhìn tài liệu.
PL-LY-MOD-L3-007,Phiếu thi,PT,LG-LY-MOD-L3-007,HD-LY-MOD,Phiếu thi · Lượng tử & hạt nhân · Cấp 3,Khoa học,Vật lý,Lượng tử & hạt nhân,2,3,10,11,70%,90%,162,PL-LY-MOD-L3-006,Chặng 1 — Phần dễ ăn điểm,2,Chặng 2 — Phần lõi,6,Chặng 3 — Phần phân loại,2,s.phy.8 | s.phy.2 | s.phy.3 | s.phy.4 | s.phy.5 | s.phy.6 | s.phy.7 | s.phy.9 | s.phy.10 | s.phy.1,"Bài kiểm tra chốt chuyên đề ở cấp độ này, làm trong điều kiện thời gian như phòng thi. Ghép nhiều bước và tránh các bẫy quen thuộc.","Đạt 90% trong đúng thời gian quy định, không cần đến phút bù."
PL-LY-MOD-L4-001,Phiếu lý thuyết,LT,LG-LY-MOD-L4-001,HD-LY-MOD,Phiếu lý thuyết · Lượng tử & hạt nhân · Cấp 4,Khoa học,Vật lý,Lượng tử & hạt nhân,2,4,10,14,70%,85%,96,PL-LY-MOD-L3-007,Chặng 1 — Khái niệm,2,Chặng 2 — Công thức,6,Chặng 3 — Điều kiện & ngoại lệ,2,s.phy.2 | s.phy.10 | s.phy.4 | s.phy.5 | s.phy.6 | s.phy.8 | s.phy.7 | s.phy.9 | s.phy.1 | s.phy.3,"Kiểm tra và chốt lại phần nền: định nghĩa, công thức, điều kiện áp dụng. Không phải để làm khó, mà để không còn chỗ hổng nào ở tầng dưới cùng. Giữ độ chính xác khi thời gian bắt đầu siết lại.",Viết lại được công thức và nêu được điều kiện áp dụng mà không cần nhìn tài liệu.
PL-LY-MOD-L4-002,Phiếu dạng bài & đọc vị,DB,LG-LY-MOD-L4-002,HD-LY-MOD,Phiếu dạng bài & đọc vị · Lượng tử & hạt nhân · Cấp 4,Khoa học,Vật lý,Lượng tử & hạt nhân,2,4,10,12,70%,85%,120,PL-LY-MOD-L4-001,Chặng 1 — Dấu hiệu nhận biết,2,Chặng 2 — Phân loại dạng,6,Chặng 3 — Dạng lai & dễ nhầm,2,s.phy.3 | s.phy.4 | s.phy.2 | s.phy.7 | s.phy.9 | s.phy.10 | s.phy.1 | s.phy.5 | s.phy.8 | s.phy.6,Rèn phản xạ nhìn đề là biết dạng. Đây là mắt xích bị bỏ qua nhiều nhất: người học biết cách giải nhưng không nhận ra khi nào thì dùng cách nào. Giữ độ chính xác khi thời gian bắt đầu siết lại.,Đọc xong đề trong 10 giây là nói được đây là dạng gì và sẽ đi theo hướng nào.
PL-LY-MOD-L4-003,Phiếu kỹ năng & phương pháp,KN,LG-LY-MOD-L4-003,HD-LY-MOD,Phiếu kỹ năng & phương pháp · Lượng tử & hạt nhân · Cấp 4,Khoa học,Vật lý,Lượng tử & hạt nhân,2,4,10,11,70%,85%,132,PL-LY-MOD-L4-002,Chặng 1 — Quy trình chuẩn,2,Chặng 2 — Luyện thành thạo,6,Chặng 3 — Rút gọn thao tác,2,s.phy.8 | s.phy.2 | s.phy.7 | s.phy.9 | s.phy.10 | s.phy.1 | s.phy.3 | s.phy.4 | s.phy.5 | s.phy.6,"Chuẩn hóa quy trình giải: đi đúng thứ tự bước, không bỏ bước, và rút gọn được thao tác thừa. Giữ độ chính xác khi thời gian bắt đầu siết lại.",Làm được trong thời gian mục tiêu mà không phải nghĩ xem bước tiếp theo là gì.
PL-LY-MOD-L4-004,Phiếu luyện nâng cao,NC,LG-LY-MOD-L4-004,HD-LY-MOD,Phiếu luyện nâng cao · Lượng tử & hạt nhân · Cấp 4,Khoa học,Vật lý,Lượng tử & hạt nhân,2,4,10,11,70%,88%,168,PL-LY-MOD-L4-003,Chặng 1 — Khởi động,2,Chặng 2 — Nhiều bước,6,Chặng 3 — Câu phân loại,2,s.phy.2 | s.phy.7 | s.phy.3 | s.phy.4 | s.phy.5 | s.phy.6 | s.phy.8 | s.phy.9 | s.phy.1 | s.phy.10,"Xử lý câu nhiều bước, có bẫy và có yếu tố phân loại — nhóm câu quyết định khoảng cách giữa điểm khá và điểm dẫn đầu. Giữ độ chính xác khi thời gian bắt đầu siết lại.","Nhận ra bẫy trước khi mắc, thay vì nhận ra sau khi xem đáp án."
PL-LY-MOD-L4-005,Phiếu ôn thi,OT,LG-LY-MOD-L4-005,HD-LY-MOD,Phiếu ôn thi · Lượng tử & hạt nhân · Cấp 4,Khoa học,Vật lý,Lượng tử & hạt nhân,2,4,10,10,70%,85%,144,PL-LY-MOD-L4-004,Chặng 1 — Rà kiến thức,2,Chặng 2 — Trộn dạng,6,Chặng 3 — Mô phỏng đề,2,s.phy.3 | s.phy.4 | s.phy.8 | s.phy.2 | s.phy.7 | s.phy.9 | s.phy.10 | s.phy.1 | s.phy.5 | s.phy.6,"Trộn mọi dạng của chuyên đề theo đúng phân bố của đề thật, để kiểm tra phản xạ nhận diện khi không biết trước dạng bài. Giữ độ chính xác khi thời gian bắt đầu siết lại.","Kết quả ở phiếu ôn thi không thấp hơn phiếu kỹ năng — nghĩa là bạn nhận dạng được, không chỉ giải được."
PL-LY-MOD-L4-006,Phiếu lý thuyết,LT,LG-LY-MOD-L4-006,HD-LY-MOD,Phiếu lý thuyết · Lượng tử & hạt nhân · Cấp 4,Khoa học,Vật lý,Lượng tử & hạt nhân,2,4,10,14,70%,85%,96,PL-LY-MOD-L4-005,Chặng 1 — Khái niệm,2,Chặng 2 — Công thức,6,Chặng 3 — Điều kiện & ngoại lệ,2,s.phy.5 | s.phy.6 | s.phy.1 | s.phy.3 | s.phy.4 | s.phy.8 | s.phy.2 | s.phy.7 | s.phy.10 | s.phy.9,"Kiểm tra và chốt lại phần nền: định nghĩa, công thức, điều kiện áp dụng. Không phải để làm khó, mà để không còn chỗ hổng nào ở tầng dưới cùng. Giữ độ chính xác khi thời gian bắt đầu siết lại.",Viết lại được công thức và nêu được điều kiện áp dụng mà không cần nhìn tài liệu.
PL-LY-MOD-L4-007,Phiếu thi,PT,LG-LY-MOD-L4-007,HD-LY-MOD,Phiếu thi · Lượng tử & hạt nhân · Cấp 4,Khoa học,Vật lý,Lượng tử & hạt nhân,2,4,10,9,70%,90%,216,PL-LY-MOD-L4-006,Chặng 1 — Phần dễ ăn điểm,2,Chặng 2 — Phần lõi,6,Chặng 3 — Phần phân loại,2,s.phy.8 | s.phy.2 | s.phy.3 | s.phy.4 | s.phy.5 | s.phy.6 | s.phy.7 | s.phy.9 | s.phy.10 | s.phy.1,"Bài kiểm tra chốt chuyên đề ở cấp độ này, làm trong điều kiện thời gian như phòng thi. Giữ độ chính xác khi thời gian bắt đầu siết lại.","Đạt 90% trong đúng thời gian quy định, không cần đến phút bù."
PL-LY-MOD-L5-001,Phiếu lý thuyết,LT,LG-LY-MOD-L5-001,HD-LY-MOD,Phiếu lý thuyết · Lượng tử & hạt nhân · Cấp 5,Khoa học,Vật lý,Lượng tử & hạt nhân,3,5,10,15,70%,85%,128,PL-LY-MOD-L4-007,Chặng 1 — Khái niệm,2,Chặng 2 — Công thức,6,Chặng 3 — Điều kiện & ngoại lệ,2,s.phy.10 | s.phy.1 | s.phy.3 | s.phy.4 | s.phy.5 | s.phy.6 | s.phy.8 | s.phy.2 | s.phy.7 | s.phy.9,"Kiểm tra và chốt lại phần nền: định nghĩa, công thức, điều kiện áp dụng. Không phải để làm khó, mà để không còn chỗ hổng nào ở tầng dưới cùng. Xử lý câu phân loại mà không mất nhịp.",Viết lại được công thức và nêu được điều kiện áp dụng mà không cần nhìn tài liệu.
PL-LY-MOD-L5-002,Phiếu dạng bài & đọc vị,DB,LG-LY-MOD-L5-002,HD-LY-MOD,Phiếu dạng bài & đọc vị · Lượng tử & hạt nhân · Cấp 5,Khoa học,Vật lý,Lượng tử & hạt nhân,3,5,10,13,70%,85%,160,PL-LY-MOD-L5-001,Chặng 1 — Dấu hiệu nhận biết,2,Chặng 2 — Phân loại dạng,6,Chặng 3 — Dạng lai & dễ nhầm,2,s.phy.4 | s.phy.5 | s.phy.6 | s.phy.8 | s.phy.2 | s.phy.7 | s.phy.9 | s.phy.10 | s.phy.3 | s.phy.1,Rèn phản xạ nhìn đề là biết dạng. Đây là mắt xích bị bỏ qua nhiều nhất: người học biết cách giải nhưng không nhận ra khi nào thì dùng cách nào. Xử lý câu phân loại mà không mất nhịp.,Đọc xong đề trong 10 giây là nói được đây là dạng gì và sẽ đi theo hướng nào.
PL-LY-MOD-L5-003,Phiếu kỹ năng & phương pháp,KN,LG-LY-MOD-L5-003,HD-LY-MOD,Phiếu kỹ năng & phương pháp · Lượng tử & hạt nhân · Cấp 5,Khoa học,Vật lý,Lượng tử & hạt nhân,3,5,10,12,70%,85%,176,PL-LY-MOD-L5-002,Chặng 1 — Quy trình chuẩn,2,Chặng 2 — Luyện thành thạo,6,Chặng 3 — Rút gọn thao tác,2,s.phy.5 | s.phy.6 | s.phy.7 | s.phy.9 | s.phy.10 | s.phy.1 | s.phy.3 | s.phy.4 | s.phy.8 | s.phy.2,"Chuẩn hóa quy trình giải: đi đúng thứ tự bước, không bỏ bước, và rút gọn được thao tác thừa. Xử lý câu phân loại mà không mất nhịp.",Làm được trong thời gian mục tiêu mà không phải nghĩ xem bước tiếp theo là gì.
